text;animation;comment;next;previous;source_dlg;audiofile
I see Bastila seeks out friends that are as selfish as she is. This is how you treat a dying woman?;[];;[19460];[19485];k_hhelena_dialog;NM17AFHHEL01181_.mp3
Uh... you there! I'm... I'm a high ranking executive of the Czerka Corporation! Eh... there's a big reward if you take me back to Anchorhead!;[{'Griff': 'Talk_Pleading'}];Initial. Initiates when player approaches ceel that he is trapped in. Dialog Mission Statement: If Mission is in party then at the end of the dialog have Griff escape area and place him in Greeta's shop on Tatooine If Mission is not in party player can threaten Griff (who attacks them), or the player can offer to take him to Mission. If this happens the entire party, Griff and Mission should all be jumped to the Tatooine star port just outside the Ebon Hawk. Griff will init dialog with Mission;[19488, 19539];[None];tat20_griff;NM20AAGRIF05000_.mp3
Griff, don't you recognize me? It's Mission!;[{'Mission': 'Greeting'}];set a local on Griff that says he has spoken to the party with Mission in the group. This is used to filter the player responses if they return to rescue him later and mission is again in the group.;[19489];[19487, 19546];tat20_griff;NM20AAGRIF05001_.mp3
Mission? Is it really you? I heard Taris was destroyed! I thought you were dead! Joy of joys, my little sister is alive!;[{'Griff': 'Talk_Pleading'}];;[19490];[19488];tat20_griff;NM20AAGRIF05002_.mp3
I... I have to ask you something, Griff. It's important. I ran into Lena. She said... she said it was your idea to leave me on Taris. It's not true, is it?;[{'Mission': 'Talk_Sad'}];;[19491];[19489];tat20_griff;NM20AAGRIF05003_.mp3
Ah, well... there's the truth and then there's the *truth*, you know? I always meant to go back to Taris, sis. Just as soon as I had the credits to pay off my debts. But credits have been hard to come by.;[{'Griff': 'Talk_Sad'}];;[19492];[19490];tat20_griff;NM20AAGRIF05004_.mp3
You mean it's true? It was your idea to leave me there? I'm your sister - how could you abandon me like that?;[{'Mission': 'Talk_Forceful'}];;[19493];[19491];tat20_griff;NM20AAGRIF05005_.mp3
Come on, sis. You didn't need me to look after you anymore. You may have been young, but you knew how to take care of yourself. Besides, you're here now - everything worked out fine.;[{'Griff': 'Talk_Sad'}];;[19494];[19492];tat20_griff;NM20AAGRIF05006_.mp3
That's it? That's all you have to say to me after all these years after deserting me on Taris?;[{'Mission': 'Talk_Forceful'}];;[19495, 19498];[19493];tat20_griff;NM17ABGRIF04037_.mp3
Well, that and uh... could you please get me out of here? You've got a tough looking friend there.;[{'Griff': 'Talk_Pleading'}];Appears if Griff is still trapped in the Sand People enclave;[19496, 19520, 19528, 19532, 19533];[19494];tat20_griff;NM20AAGRIF05027_.mp3
The Sand People said you can go. Run to Anchorhead.;[];Player has not turned Sand People hostile Player has talked to Chieftain about letting him go.;[19497, 19517];[19495, 19535, 19543, 19548, 19549];tat20_griff;
Yeah, you can find your way from there, right? Can you manage that? What? Is there something else?;[];;[19498];[19496, 19523, 19532];tat20_griff;NM20AAGRIF05034_.mp3
Uh... well, I... I wanted to thank you, and, uh, you look like you're doing well. Financially, I mean. Say... um... could you spare me a few credits to get back on my feet?;[{'Griff': 'Talk_Sad'}];Appears only if Griff is no longer trapped in enclave;[19499];[19497, 19494];tat20_griff;NM20AAGRIF05008_.mp3
You... you're hitting me up for credits? I don't believe this! Lena was right about you, Griff! We should have just left you to the Sand People! Don't talk to me anymore - ever!;[{'Mission': 'Talk_Forceful'}];;[19500];[19498];tat20_griff;NM20AAGRIF05009_.mp3
Huh... that didn't go well. Sis always was a little too fiery for her own good. She'll cool down in time.;[{'Griff': 'Talk_Sad'}];;[19501, 19514, 19515];[19499];tat20_griff;NM20AAGRIF05010_.mp3
Don't be so sure.;[];;[19502];[19500];tat20_griff;
Ah, she'll be okay. We've had our fights before. Too bad, though. I could really have used a helping hand right now.;[];;[19503];[19501];tat20_griff;NM20AAGRIF05012_.mp3
You may have saved my life, but I don't have a single credit to my name. Say, you wouldn't be able to spare me some credits? Just till I get back on my feet, you know?;[];;[19504, 19510, 19511, 19513];[19502, 19514, 19516];tat20_griff;NM20AAGRIF05014_.mp3
Sure - here's 100 credits.;[];player has 100 credits;[19505];[19503];tat20_griff;
That's it, huh? Oh, figured you would be able to spare a bit more than that, but, you know, I'll take whatever I can get. Don't worry about me... I've already got a job waiting for me.;[{'Griff': 'Talk_Sad'}];;[19506];[19504, 19510];tat20_griff;NM20AAGRIF05016_.mp3
Greeta, the manager over at the Czerka supply shop, said I could come work for him if I ever get tired of the mines. I think I'll go take him up on his offer.;[];;[19507];[19505, 19512];tat20_griff;NM20AAGRIF05017_.mp3
You know, maybe there's something else you can help me with. I need to talk to a guy first and set up the details, but if you're interested in a job come see me in Greeta's shop.;[];;[19508];[19506];tat20_griff;NM20AAGRIF05018_.mp3
Goodbye, Mission. Uh... I'm glad you're not dead.;[{'Griff': 'Greeting'}];;[19509];[19507];tat20_griff;NM20AAGRIF05019_.mp3
Hmph!;[{'Mission': 'Taunt'}];;[];[19508];tat20_griff;NM20AAGRIF05020_.mp3
Here - take 50 credits.;[];player has 50 credits;[19505];[19503];tat20_griff;
Sorry, I don't have any credits to spare.;[];;[19512];[19503];tat20_griff;
Huh - I... uh... guess you've been talking to Lena, too. That's okay - I'll figure out a way to get by without your credits. I always do. Besides, I've already got a job lined up for me.;[{'Griff': 'Talk_Sad'}];;[19506];[19511, 19513];tat20_griff;NM20AAGRIF05024_.mp3
Forget it - you're nothing but a deadbeat!;[];;[19512];[19503];tat20_griff;
Now what, Griff?;[];;[19503];[19500];tat20_griff;
So, is there a reward for rescuing you?;[];;[19516];[19500];tat20_griff;
Ha! You're kidding, right? Look at me... do I look like I've got any reward for you?;[{'Griff': 'Talk_Laughing'}];;[19503];[19515];tat20_griff;NM20AAGRIF05026_.mp3
What, no speeder escort? Okay, okay, I should just take what I can get. I sure would like to see Mission, though.;[];;[19518];[19496, 19523, 19532];tat20_griff;NM20AAGRIF05048_.mp3
She's probably waiting for you on the ship you used to come to Tatooine, right? I think I'll go to the spaceport and see her. She'd like that.;[];;[19519];[19517];tat20_griff;NM20AAGRIF05049_.mp3
Thanks again. Oh, and don't tell Mission I'm coming. I want it to be a surprise when I show up at the spaceport. I can't wait to see the look on her face.;[];;[];[19518];tat20_griff;NM20AAGRIF05050_.mp3
I can't just let you out. This whole place would turn on me.;[];Player has not turned Sand People hostile Player has NOT talked to Chieftain about letting him go.;[19521, 19531];[19495, 19535, 19543, 19548, 19549];tat20_griff;
We'd be risking everything just to get you out! That doesn't bother you?;[];;[19522];[19520];tat20_griff;NM20AAGRIF05036_.mp3
You can't abandon me here. These Sand People, they're animals.;[{'Griff': 'Talk_Pleading'}];;[19523, 19524, 19528];[19521];tat20_griff;NM20AAGRIF05037_.mp3
Run to Anchorhead. They'll be too busy fighting me to operate the turrets.;[];Turn Sand People hostile.;[19497, 19517];[19522, 19531];tat20_griff;
I'll try to talk to the Sand People Chieftain.;[];;[19525, 19527];[19522, 19531];tat20_griff;
And you'd better appreciate it!;[{'Mission': 'Talk_Forceful'}];;[19526];[19524];tat20_griff;NM20AAGRIF05041_.mp3
You know I do, Mission, you know I do. Honest this time.;[];;[];[19525];tat20_griff;NM20AAGRIF05042_.mp3
Yeah, you do that. Mission would appreciate it. I know it. She loves me like a... well, a brother, I guess.;[];;[];[19524];tat20_griff;NM20AAGRIF05043_.mp3
I'm not risking getting the Sand People mad. Stay here.;[];Player has not turned Sand People hostile;[19529, 19530];[19522, 19531, 19495, 19535, 19543, 19548, 19549];tat20_griff;
Yeah, you can just stay here!;[{'Griff': 'Talk_Forceful'}];;[19530];[19528];tat20_griff;NM20AAGRIF05045_.mp3
Hey, come on now, you may as well be killing me. Get me out of here!;[{'Griff': 'Talk_Pleading'}];;[];[19529, 19528];tat20_griff;NM20AAGRIF05046_.mp3
What, we've only just met and everything is about you? What about me? Mission wouldn't want me trapped here waiting for Sand People to kill me.;[];;[19523, 19524, 19528];[19520];tat20_griff;NM20AAGRIF05038_.mp3
Run to Anchorhead. They're too busy fighting me to operate the turrets.;[];player has already turned the Sand People hostile;[19497, 19517];[19495, 19535, 19536, 19543, 19548, 19549];tat20_griff;
Why shouldn't I just kill you? I've no interest in you.;[];player has already turned the Sand People hostile;[19534, 19536];[19495, 19543, 19548, 19549];tat20_griff;
Hey now, I don't want him dead. Well, maybe I do, but couldn't we just let him sit here and think about things for a while?;[];;[19535];[19533];tat20_griff;NM20AAGRIF05052_.mp3
Oh, I've been thinking about a lot of things! Honest! Come on now, let me go.;[];;[19496, 19520, 19528, 19532];[19534];tat20_griff;NM20AAGRIF05053_.mp3
Hey, there's no call for that. If you know Mission like you say, you'll know she'd want me alive. I'm her dear brother.;[{'Griff': 'Talk_Pleading'}];;[19532, 19537];[19533];tat20_griff;NM20AAGRIF05055_.mp3
I don't need the headache. You'll die here!;[];;[19538];[19536];tat20_griff;
What? No! This isn't right! No!;[{'Griff': 'Horror'}];;[];[19537];tat20_griff;NM20AAGRIF05057_.mp3
So, uh... you're here to save me, right? I'm sure you'll get... a huge reward! Yes indeed, Mission always said some people would pay to find me.;[{'Griff': 'Talk_Pleading'}];;[19540, 19545];[19487];tat20_griff;NM20AAGRIF05028_.mp3
You know Mission? Who are you?;[];;[19541];[19539];tat20_griff;
My name is Griff. You know her? Are you from Czerka Corporation? Please, tell me what's going on here!;[];;[19542, 19544];[19540, 19545];tat20_griff;NM20AAGRIF05030_.mp3
I know Mission. She's here on Tatooine with me.;[];;[19543];[19541];tat20_griff;
I'm her brother! She's alive? I... I can't believe it! When I heard about Taris I thought the worst! Come on, take me to her! Get me out of here!;[{'Griff': 'Talk_Pleading'}];;[19496, 19520, 19528, 19532, 19533];[19542, 19544];tat20_griff;NM20AAGRIF05032_.mp3
Mission travels with me. Why does that matter?;[];;[19543];[19541];tat20_griff;
Explain yourself! How do you know Mission?;[];;[19541];[19539];tat20_griff;
You're back! You've come to let old Griff out, right? Right? Uh... I don't want to beg, but I'm more than willing.;[{'Griff': 'Talk_Pleading'}];Secondary selected, trapped in cage in Sand People enclave.;[19488, 19547, 19549];[None];tat20_griff;NM20AAGRIF05060_.mp3
You can just keep waiting, Griff. We'll get you out of there when it suits us.;[{'Griff': 'Talk_Forceful'}];Only appears if this is the second time Griff is spoken to with Mission in the group.;[19548];[19546];tat20_griff;NM20AAGRIF05061_.mp3
We used to be so close, sis. Now, I know we've had our differences, but I really need to get out of here now. No fooling.;[{'Griff': 'Talk_Pleading'}];;[19496, 19520, 19528, 19532, 19533];[19547];tat20_griff;NM20AAGRIF05062_.mp3
Because you know, I... I think Mission would really appreciate me being alive and not at all dead.;[];;[19496, 19520, 19528, 19532, 19533];[19546];tat20_griff;NM20AAGRIF05064_.mp3
[This assault droid must have been programmed to respond to Vek's commands. Now that he's gone, it isn't doing much of anything.];[];;[19551, 19552];[None];man26_assault1;
Reprogram the droid.;[];;[];[19550];man26_assault1;
Leave the droid alone.;[];;[19553];[19550];man26_assault1;
[You leave the droid alone. Someone will probably be by to remove it in time.];[];;[];[19552];man26_assault1;
[Now that Ithorak is dead, you have no further use for this droid. Someone will probably remove it in time.];[];;[];[None];man26_assault1;
Gotta like the races. There's nothing else, so you'd better.;[];This is a generic dialogue for the male fans of the swoop racers 17.04 Player is not a racer;[];[None];tat17_04sfanm_01;NM17AE04SF07000_.mp3
Every now and then we push a new obstacle on the course to keep it fresh. Good luck out there.;[];Player is not a racer;[];[None];tat17_04sfanm_01;NM17AE04SF07001_.mp3
Got a favorite racer? Nico's good, but Garm's a real pro.;[];Player is not a racer;[];[None];tat17_04sfanm_01;NM17AE04SF07002_.mp3
It's too bad about Taris. The destruction there has really hurt the swoop circuit.;[];Player is not a racer;[];[None];tat17_04sfanm_01;NM17AE04SF07003_.mp3
I suppose I've seen racers do worse than you did, but you'd better show your skills on the next run.;[];Player lost last race;[];[None];tat17_04sfanm_01;NM17AE04SF07004_.mp3
You're losing fans every race you lose. You'd better tighten up out there.;[];Player lost last race;[];[None];tat17_04sfanm_01;NM17AE04SF07005_.mp3
Not the worst I've seen, but you'll have to do better if you want to make the circuit.;[];Player lost last race;[];[None];tat17_04sfanm_01;NM17AE04SF07006_.mp3
You didn't look so good out there on that last race. Desert sun getting to you?;[];Player lost last race;[];[None];tat17_04sfanm_01;NM17AE04SF07007_.mp3
Watch your bike around here. You're doing all right, and the last thing you want is it to get stripped for parts.;[];player a racer, 1 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07008_.mp3
Taris was a good track, but their racers were uptight. You win, and you look like you enjoy yourself.;[];player a racer, 1 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07009_.mp3
That was a pretty good showing out there. Maybe you're not just another sand-skimming nerf herder.;[];player a racer, 1 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07010_.mp3
If you're such a good racer, why are you here? Maybe you've done as good as you're going to.;[];player a racer, 1 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07011_.mp3
Motta wants Tatooine to be the new Taris for races. A few more newcomers with your skills and he might do it.;[];player a racer, 2 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07012_.mp3
Yuka Rill will be crying for days... or whatever it is Ithorians do. You beat his time into the ground!;[];player a racer, 2 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07013_.mp3
I'm looking forward to seeing you go against Zoriis Bafka's time. She's been a pro for years.;[];player a racer, 2 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07014_.mp3
You're almost good enough to go pro, you know? I'll be cheering for you in the next race.;[];player a racer, 2 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07015_.mp3
You are an absolute terror on the track! Are you sure you're not a pro already?;[];player race champ, 3 wins, male;[];[None];tat17_04sfanm_01;NM17AE04SF07016_.mp3
If the circuit were up you'd be famous one three... no! Four worlds by now. You're just that good!;[];player race champ, 3 wins, male;[];[None];tat17_04sfanm_01;NM17AE04SF07017_.mp3
That last race of yours was the most exciting thing to blow through Tatooine... ever.;[];player race champ, 3 wins, male;[];[None];tat17_04sfanm_01;NM17AE04SF07018_.mp3
I'm going to watch for you in the future. Your races are... just amazing.;[];player race champ, 3 wins, male;[];[None];tat17_04sfanm_01;NM17AE04SF07019_.mp3
That last race was incredible. You just keep looking better and better out there... and here as well.;[{'Swoop Groupie': 'Flirt'}];player race champ, 3 wins, female;[];[None];tat17_04sfanm_01;NM17AE04SF07020_.mp3
You're beautiful out there, absolutely beautiful. And a pro racer as well!;[{'Swoop Groupie': 'Flirt'}];player race champ, 3 wins, female;[];[None];tat17_04sfanm_01;NM17AE04SF07021_.mp3
Lady, you are the best. I just had to say that.;[{'Swoop Groupie': 'Flirt'}];player race champ, 3 wins, female;[];[None];tat17_04sfanm_01;NM17AE04SF07022_.mp3
I've never seen a woman come into town and take charge like you did out there. You are scary. Wonderfully scary.;[{'Swoop Groupie': 'Flirt'}];player race champ, 3 wins, female;[];[None];tat17_04sfanm_01;NM17AE04SF07023_.mp3
We get some decent speed on the desert. No need for expensive mods. It's good for new racers like you.;[];player a racer, 0 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07024_.mp3
Once you've raced a bit you'll learn that this track isn't the greatest, but it gets the job done.;[];player a racer, 0 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07025_.mp3
It's crass to say, but the destruction of Taris means more racers coming here. Like you, I bet.;[];player a racer, 0 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07026_.mp3
You a racer? Don't sign with Motta. That's all I'm saying.;[];player a racer, 0 wins;[];[None];tat17_04sfanm_01;NM17AE04SF07027_.mp3
Revan! Lord Malak told us you still lived. At last - a challenge worthy of my skills. I grow so bored with slaughtering these mindless training droids.;[]; turn and face player;[19584];[None];unk44_sithmast;NM44AASITH04000_.mp3
I intensified my training ten fold in the hopes I would get the chance to face you in mortal combat! I am glad to see my training has not been in vain.;[];Attacks;[];[19583];unk44_sithmast;NM44AASITH04001_.mp3
Hello human. Are you a hunter like the others here? Not the life for me, but I admire you for it.;[];Initial dialogue;[19586, 19607, 19610, 19612, 19614];[None];tat17_0xpazaa_01;
What do you do?;[];Player has not asked about Pazaaak set that player has asked about Pazaak;[19587];[19585, 19609, 19616, 19634];tat17_0xpazaa_01;
I fill the days with games of Pazaak. Not that there's many people to play with, but a person should keep busy somehow.;[];;[19588];[19586];tat17_0xpazaa_01;
I'd play with that fellow in the cantina, but I find him... distasteful. He does not play for the same reasons I do.;[];;[19589, 19592, 19602, 19605, 19612];[19587];tat17_0xpazaa_01;
Why do you play?;[];;[19590];[19588, 19604, 19611];tat17_0xpazaa_01;
The sport of it! Even if I lose there is reward in having played to the best of my ability. I don't dwell on the credits taken or given.;[];;[19591];[19589];tat17_0xpazaa_01;
To most people the game is simply gambling, but I choose to get more out of it than that. Not may players see it my way.;[];;[19592, 19602, 19605, 19612];[19590];tat17_0xpazaa_01;
Let's have a game.;[];player has their own pazaak deck;[19593, 19595, 19597, 19598, 19599, 19601];[19591, 19604, 19611, 19588, 19618, 19619, 19620, 19624, 19627, 19622, 19629, 19630, 19631, 19632, 19633];tat17_0xpazaa_01;
Well, I'm glad you still want to play. You're good and I enjoy the challenge. It's the best use of my time on this planet.;[];Player won 10 games and got the big prize;[19594];[19592];tat17_0xpazaa_01;
Feel free to bet an interesting amount. It can add to the thrill of the game.;[];player has won 8 or greater games.;[];[19593, 19599, 19601];tat17_0xpazaa_01;
I'm up for it. I haven't played you before so let's go slow to start. Low wagers, just to see how we measure up.;[];Player has not won or lost previously.;[19596];[19592];tat17_0xpazaa_01;
Bet what you wish. I prefer the sport to the reward.;[];player has won up to and including 3 games;[];[19595, 19597, 19598, 19599, 19601];tat17_0xpazaa_01;
Very well. I admire that you would return to the game after your initial bad luck. Let's keep wagers low until your luck changes.;[];player has ONLY lost previously, never won;[19596];[19592];tat17_0xpazaa_01;
We'll do another round like before. You made a good showing last time, and I like to keep things friendly.;[];player won a single game, the only game he's played;[19596];[19592];tat17_0xpazaa_01;
I'm glad your loss has not soured you on the game. You've won before, and you likely will again. I like the challenge.;[];player lost last game, but has won previously;[19594, 19596, 19600];[19592];tat17_0xpazaa_01;
We'll make this for moderate stakes, just to keep it interesting.;[];player has won 4 to 7 games;[];[19599, 19601];tat17_0xpazaa_01;
You did well last time. I'm glad I found someone to offer decent competition here. There's not much else here to interest me.;[];player won last game and more than once.;[19594, 19596, 19600];[19592];tat17_0xpazaa_01;
Where would I get a Pazaak deck?;[];player does not have a pazaak deck;[19603];[19591, 19611, 19588, 19632, 19633];tat17_0xpazaa_01;
I couldn't say, though I suppose there might be one for sale in the cantina. There's a player in there that likes to take new money.;[];;[19604];[19602];tat17_0xpazaa_01;
He quits as soon as it's clear he'll lose big. I prefer honest competition, but I suppose I don't have to worry about money as much as some.;[];;[19589, 19592, 19605, 19612];[19603];tat17_0xpazaa_01;
Let's go back to my other questions.;[];;[19606];[19604, 19611, 19591, 19588];tat17_0xpazaa_01;
Very well. I have little else to do.;[];;[19607, 19610, 19612, 19614];[19605];tat17_0xpazaa_01;
Could I ask you about Tatooine?;[];;[19608];[19606, 19616, 19585, 19618, 19619, 19620, 19624, 19627, 19629, 19630, 19631, 19632, 19633, 19634];tat17_0xpazaa_01;
Oh, I doubt I could tell you more than the rest of these fellows. I haven't set foot outside Anchorhead, and I don't know why anyone would want to.;[];;[19609];[19607];tat17_0xpazaa_01;
Tatooine isn't a very hospitable place. I'll be going as soon as parts for my ship arrive. It may take some time, though.;[];;[19586, 19610, 19612, 19614];[19608];tat17_0xpazaa_01;
I want to ask about Pazaak;[];player has asked about pazaak;[19611];[19609, 19616, 19606, 19585, 19634];tat17_0xpazaa_01;
What did you want to talk about? Would you care for a game?;[];;[19589, 19592, 19602, 19605, 19612];[19610];tat17_0xpazaa_01;
I have to go. Goodbye.;[];;[19613];[19611, 19616, 19609, 19606, 19604, 19591, 19588, 19585, 19618, 19619, 19620, 19624, 19627, 19622, 19629, 19630, 19631, 19632, 19633, 19634];tat17_0xpazaa_01;
Safe travels, wayfarer.;[];;[];[19612];tat17_0xpazaa_01;
Heard any rumors from off-planet?;[];;[19615];[19609, 19606, 19585, 19618, 19619, 19620, 19624, 19627, 19629, 19630, 19631, 19632, 19633, 19634];tat17_0xpazaa_01;
Nothing since that unfortunate business on Taris. The Republic is reeling from that, as are we all. It is troubling.;[];;[19616];[19614];tat17_0xpazaa_01;
But you can't let that call a stop to your day. We've survived worse, and will again. It's just the way things are.;[];;[19586, 19607, 19610, 19612];[19615];tat17_0xpazaa_01;
Well, that's a bit of hard luck, friend. Sorry about your loss. It was good sport though, wasn't it?;[];Just lost last game;[19618, 19619, 19620];[None];tat17_0xpazaa_01;
I don't want you to get jaded about your performance. I see a lot of players quit too soon. It's your choice, of course.;[];player only lost previously;[19592, 19607, 19612, 19614];[19617];tat17_0xpazaa_01;
A surprising outcome considering how well you've done in the past. You're capable of far better.;[];player already won the big prize;[19592, 19607, 19612, 19614];[19617];tat17_0xpazaa_01;
A bad hand or just a misplayed card or two, I guess. I'm sure you'll make up for it. You've beaten me before.;[];player lost last game but has won in the past;[19592, 19607, 19612, 19614];[19617];tat17_0xpazaa_01;
Well, I have to say that you have proven a masterful player. I have to reward you, if only for the sport you have given me.;[];Just won 10th game;[19622];[None];tat17_0xpazaa_01;
Credits are such a hollow prize for good playing... here, you've earned this. It's a trinket that I won in the Dantooine sector.;[];Give player unique item from treasure table;[19592, 19612, 19623, 19625];[19621];tat17_0xpazaa_01;
Thanks. I appreciate it.;[];;[19624];[19622];tat17_0xpazaa_01;
I'd hoped so. You play well, and should keep at it. Now, is there anything else you need?;[];;[19592, 19607, 19612, 19614];[19623];tat17_0xpazaa_01;
It's about time there was a decent payout.;[];;[19626];[19622];tat17_0xpazaa_01;
Don't taint your win with that attitude. I take no offence, but if the prize is all you want, any losses will be horrible to bear.;[];;[19627];[19625];tat17_0xpazaa_01;
It is, after all, just a game.;[];;[19592, 19607, 19612, 19614];[19626];tat17_0xpazaa_01;
Very good! You played quite well on that hand. I am impressed. I don't mind losing when the game was skillfully won.;[];Just won last game;[19629, 19630, 19631];[None];tat17_0xpazaa_01;
I shouldn't be surprised. After all, you have proven your skill many time over by now. It's a pleasure to play you.;[];player already won the big prize;[19592, 19607, 19612, 19614];[19628];tat17_0xpazaa_01;
Obviously you have some ability, and I am glad for the competition. We could play some more and perhaps later we could raise the stakes.;[];Player won first game;[19592, 19607, 19612, 19614];[19628];tat17_0xpazaa_01;
You are shaping up to be a fine competitor. I hope you keep playing and begin to see the long-term rewards of the game like I do.;[];player has won before.;[19592, 19607, 19612, 19614];[19628];tat17_0xpazaa_01;
Well, nice to see you again. Would you like another game? You've proven your skill, and I like being challenged.;[];After pay out for winning 10th game.;[19592, 19602, 19607, 19612, 19614];[None];tat17_0xpazaa_01;
Ah, welcome back. Would you care for another game? Very few of my old playing buddies come this way.;[];Secondary, has played Pazaak;[19592, 19602, 19607, 19612, 19614];[None];tat17_0xpazaa_01;
Hello again. What can I do for you? As I must have said, I'm no hunter like the others here.;[];Secondary, has not played Pazaak;[19586, 19607, 19610, 19612, 19614];[None];tat17_0xpazaa_01;
Keep your eyes open. Our sources tell us Brejik's planning a hit on Gadon. There could be a Vulkar assassin in here right now!;[];;[11390, 11392, 11394];[None];tar11_hidbek112;NM11AAHIDB04000_.mp3
Not too many riders can post a time as low as you did, rookie. Too bad it didn't stand up.;[];;[19637, 19638];[None];tar03_anglu;
When will you Vulkars learn that I'm the best swoop rider on Taris? None of you has a chance against me.;[];;[];[19636];tar03_anglu;
Normally I can match Redros run for run, but he had the race of his life today. If anyone's going to beat him it's going to have to be you and that prototype accelerator.;[];;[];[19636];tar03_anglu;
I've never understood why so many of you new riders make your first competitive start in the biggest race of the year.;[];;[19640, 19641];[None];tar03_anglu;
You don't stand a chance against the more experienced riders. But if the Vulkars want to throw away one of their entries on you, that's fine by me.;[];;[];[19639];tar03_anglu;
That accelerator Gadon slapped on your swoop will help, but I just don't think that will be enough. Plus there's always the chance it will explode during your run.;[];;[];[19639];tar03_anglu;
You didn't look too bad out there, rookie. I'm not saying you looked good, mind you... only that you didn't look bad.;[];;[];[None];tar03_anglu;
I can't talk right now. I need to prepare myself if I want to end up in the winner's circle.;[];;[];[None];tar03_anglu;
You have done us a great help by removing the Elders from our way. Now we can at last gain entrance to the Temple.;[];;[];[None];unk43_black01;
You betrayed us last time you were here, Revan. Do not let this happen again.;[];;[];[None];unk43_black01;
The One has said that we must let you aid yourself to what we may have so that you may overcome the Elders.;[];;[];[None];unk43_black01;
The loremaster will surely be interested in the stories you have gained since leaving us last, Revan.;[];;[];[None];unk43_black01;
Oh, thank you! Thank you!;[{'Elise': 'Talk_Pleading'}];;[19649];[None];dan13_elise;NM13AAELIS08000_.mp3
I don't know what I would have done if I had lost him!;[];;[19650, 19659, 19660];[19648];dan13_elise;NM13AAELIS08002_.mp3
It's...;[];;[19651];[19649];dan13_elise;
It's just so good to have him back!;[];;[19652];[19650, 19659, 19660];dan13_elise;NM13AAELIS08004_.mp3
We're just going to go right home right now and celebrate, aren't we, my lovely little droid?;[];;[19653];[19651];dan13_elise;NM13AAELIS08006_.mp3
Don't worry, I'm going to hug you and oil you and care for you and make sure you never get away ever again.;[];;[19654];[19652];dan13_elise;NM13AAELIS08008_.mp3
Please kill me...;[];c8-69 and elise walk off;[19655, 19656, 19658];[19653];dan13_elise;NM13AAELIS08012_.mp3
I don't think I've ever felt so bad for a droid before.;[];;[19656, 19658];[19654];dan13_elise;NM13AAELIS08014_.mp3
[sadly] Beep Boop-oop.;[];;[19657];[19655, 19654];dan13_elise;
I agree. Completely.;[];;[19658];[19656];dan13_elise;
Ha! I guess that droid is really going to to serve his master tonight!;[];;[];[19657, 19655, 19654];dan13_elise;NM13AAELIS08018_.mp3
I...;[];;[19651];[19649];dan13_elise;
No...;[];;[19651];[19649];dan13_elise;
I... I took the loss of my droid much too hard. I feel I must apologize.;[];;[19662, 19674, 19676];[None];dan13_elise;NM13AAELIS08022_.mp3
There is no need.;[];;[19663];[19661];dan13_elise;
But I must. I was much too attached to my droid... It was all that was left of my husband, you see. Maybe I thought that, through the droid, my husband could live again... be with me still...;[];;[19664, 19665];[19662];dan13_elise;NM13AAELIS08024_.mp3
I think we understand. Love can do strange things to anyone.;[];;[19665];[19663];dan13_elise;NM13AAELIS08026_.mp3
But I went too far. I could not see what was missing in living a normal life. Fortunately, in my grief I returned here and ran into Samnt - an absolutely fascinating man!;[];;[19666, 19670, 19671, 19672];[19664, 19663, 19675];dan13_elise;NM13AAELIS08028_.mp3
Yes, he seems quite nice.;[];;[19667];[19665];dan13_elise;
Samnt and I got to talking and, well, we have a lot in common. I think we'll be seeing more of each other. It's funny how these things work out in the end. Maybe there is such a thing as fate, after all...;[];;[19668];[19666, 19670, 19671, 19673, 19672];dan13_elise;NM13AAELIS08031_.mp3
But I think we should be going now... we have so much more to talk about! I just wanted to thank you for what you've done for me, and what you tried to do.;[];;[19669];[19667];dan13_elise;NM13AAELIS08033_.mp3
Goodbye, and thank you.;[];;[];[19668];dan13_elise;NM13AAELIS08035_.mp3
He doesn't look that impressive.;[];;[19667];[19665];dan13_elise;
Meh, I've seen better.;[];;[19667];[19665];dan13_elise;
Not half the man I am!;[];;[19667, 19673];[19665];dan13_elise;
Well, if his ego is similarly halved he should be just about right.;[];;[19667];[19672];dan13_elise;NM13AAELIS08039_.mp3
Damn right!;[];;[19675];[19661];dan13_elise;
I was much too attached to my droid... It was all that was left of my husband, you see. Maybe I thought that through the droid, my husband could live again... be with me still...;[];;[19665];[19674, 19677];dan13_elise;NM13AAELIS08042_.mp3
A reward speaks louder than words.;[];;[19677];[19661];dan13_elise;
Unfortunately I have none to give, otherwise I would. But I still feel I must explain myself... I suppose I came across as a little odd.;[];;[19675];[19676];dan13_elise;NM13AAELIS08045_.mp3
You've been beating me a lot lately... I don't know how much longer I can last against you.;[];;[19679];[None];kas22_xxpazaa_01;
